Date,Symbol,Close
8/18/2014,INTU,84.43
8/19/2014,INTU,85.39
8/20/2014,INTU,85.27
8/21/2014,INTU,85.81
8/22/2014,INTU,83.57
8/25/2014,INTU,82.9
8/26/2014,INTU,82.64
8/27/2014,INTU,82.66
8/28/2014,INTU,83.36
8/29/2014,INTU,83.18
9/2/2014,INTU,82.88
9/3/2014,INTU,82.12
9/4/2014,INTU,82.26
9/5/2014,INTU,83.98
9/8/2014,INTU,84.16
9/9/2014,INTU,83.45
9/10/2014,INTU,84.58
9/11/2014,INTU,85.16
9/12/2014,INTU,83.99
9/15/2014,INTU,83.62
9/16/2014,INTU,83.78
9/17/2014,INTU,84.31
9/18/2014,INTU,85.66
9/19/2014,INTU,86.72
9/22/2014,INTU,85.52
9/23/2014,INTU,85.42
9/24/2014,INTU,86.69
9/25/2014,INTU,84.85
9/26/2014,INTU,86.05
9/29/2014,INTU,87.78
9/30/2014,INTU,87.65
10/1/2014,INTU,85.72
10/2/2014,INTU,84.52
10/3/2014,INTU,85.26
10/6/2014,INTU,84.66
10/7/2014,INTU,82.47
10/8/2014,INTU,83.8
10/9/2014,INTU,81.81
10/10/2014,INTU,80.17
10/13/2014,INTU,79.68
10/14/2014,INTU,79.39
10/15/2014,INTU,79.5
10/16/2014,INTU,78.64
10/17/2014,INTU,81.03
10/20/2014,INTU,81.04
10/21/2014,INTU,83.37
10/22/2014,INTU,81.96
10/23/2014,INTU,83.53
10/24/2014,INTU,84.96
10/27/2014,INTU,85.01
10/28/2014,INTU,86.33
10/29/2014,INTU,85.88
10/30/2014,INTU,86.83
10/31/2014,INTU,88.01
11/3/2014,INTU,88.34
11/4/2014,INTU,88.45
11/5/2014,INTU,88.73
11/6/2014,INTU,89.13
11/7/2014,INTU,88.81
11/10/2014,INTU,89.88
11/11/2014,INTU,90.71
11/12/2014,INTU,89.62
11/13/2014,INTU,90.44
11/14/2014,INTU,90.69
11/17/2014,INTU,90.93
11/18/2014,INTU,91.34
11/19/2014,INTU,91.42
11/20/2014,INTU,90.73
11/21/2014,INTU,91.72
11/24/2014,INTU,92.67
11/25/2014,INTU,92.66
11/26/2014,INTU,92.24
11/28/2014,INTU,93.87
12/1/2014,INTU,94.12
12/2/2014,INTU,93.33
12/3/2014,INTU,93.7
12/4/2014,INTU,93.87
12/5/2014,INTU,93.68
12/8/2014,INTU,93.36
12/9/2014,INTU,92.72
12/10/2014,INTU,92.56
12/11/2014,INTU,93.37
12/12/2014,INTU,92.17
12/15/2014,INTU,92.67
12/16/2014,INTU,92.11
12/17/2014,INTU,92.88
12/18/2014,INTU,94.48
12/19/2014,INTU,93.92
12/22/2014,INTU,94.69
12/23/2014,INTU,95.15
12/24/2014,INTU,94.59
12/26/2014,INTU,94.19
12/29/2014,INTU,93.76
12/30/2014,INTU,93.11
12/31/2014,INTU,92.19
1/2/2015,INTU,91.21
1/5/2015,INTU,90.85
1/6/2015,INTU,88.06
1/7/2015,INTU,88.67
1/8/2015,INTU,89.86
1/9/2015,INTU,87.97
1/12/2015,INTU,86.72
1/13/2015,INTU,86.31
1/14/2015,INTU,86.23
1/15/2015,INTU,85.08
1/16/2015,INTU,86.42
1/20/2015,INTU,87.42
1/21/2015,INTU,86.4
1/22/2015,INTU,88.79
1/23/2015,INTU,89.42
1/26/2015,INTU,89.36
1/27/2015,INTU,88.45
1/28/2015,INTU,87.5
1/29/2015,INTU,88.45
1/30/2015,INTU,86.82
2/2/2015,INTU,88.28
2/3/2015,INTU,90.5
2/4/2015,INTU,90.54
2/5/2015,INTU,91.71
2/6/2015,INTU,87.83
2/9/2015,INTU,87.84
2/10/2015,INTU,89.14
2/11/2015,INTU,88.79
2/12/2015,INTU,89.39
2/13/2015,INTU,90.25
2/17/2015,INTU,90.09
2/18/2015,INTU,89.76
2/19/2015,INTU,91.11
2/20/2015,INTU,96.72
2/23/2015,INTU,96.34
2/24/2015,INTU,97.38
2/25/2015,INTU,97.64
2/26/2015,INTU,97.68
2/27/2015,INTU,97.63
3/2/2015,INTU,98.68
3/3/2015,INTU,98
3/4/2015,INTU,97.45
3/5/2015,INTU,98.12
3/6/2015,INTU,97.41
3/9/2015,INTU,97.65
3/10/2015,INTU,95.39
3/11/2015,INTU,95.18
3/12/2015,INTU,96.68
3/13/2015,INTU,97.77
3/16/2015,INTU,99.38
3/17/2015,INTU,98.98
3/18/2015,INTU,99.93
3/19/2015,INTU,99.78
3/20/2015,INTU,100.43
3/23/2015,INTU,100.13
3/24/2015,INTU,99.7
3/25/2015,INTU,97.32
3/26/2015,INTU,96.95
3/27/2015,INTU,97.06
3/30/2015,INTU,98.23
3/31/2015,INTU,96.96
4/1/2015,INTU,97.68
4/2/2015,INTU,98.5
4/6/2015,INTU,97.85
4/7/2015,INTU,97.35
4/8/2015,INTU,97.92
4/9/2015,INTU,97.93
4/10/2015,INTU,98.89
4/13/2015,INTU,97.89
4/14/2015,INTU,97.88
4/15/2015,INTU,97.96
4/16/2015,INTU,97.39
4/17/2015,INTU,95.58
4/20/2015,INTU,96.65
4/21/2015,INTU,97.24
4/22/2015,INTU,100.16
4/23/2015,INTU,101.45
4/24/2015,INTU,101.23
4/27/2015,INTU,101.6
4/28/2015,INTU,101.65
4/29/2015,INTU,101.18
4/30/2015,INTU,100.33
5/1/2015,INTU,100.59
5/4/2015,INTU,101.29
5/5/2015,INTU,100.01
5/6/2015,INTU,99.54
5/7/2015,INTU,100.07
5/8/2015,INTU,102.75
5/11/2015,INTU,102.33
5/12/2015,INTU,102.26
5/13/2015,INTU,102.24
5/14/2015,INTU,103.82
5/15/2015,INTU,102.33
5/18/2015,INTU,102.34
5/19/2015,INTU,103.27
5/20/2015,INTU,103.38
5/21/2015,INTU,104.16
5/22/2015,INTU,106.76
5/26/2015,INTU,104.67
5/27/2015,INTU,105.19
5/28/2015,INTU,105.09
5/29/2015,INTU,104.15
6/1/2015,INTU,106.42
6/2/2015,INTU,106.22
6/3/2015,INTU,106.84
6/4/2015,INTU,105.46
6/5/2015,INTU,105.6
6/8/2015,INTU,104.5
6/9/2015,INTU,104.64
6/10/2015,INTU,107.48
6/11/2015,INTU,105.83
6/12/2015,INTU,104.73
6/15/2015,INTU,103.05
6/16/2015,INTU,103.73
6/17/2015,INTU,103.84
6/18/2015,INTU,104.39
6/19/2015,INTU,104.32
6/22/2015,INTU,105.5
6/23/2015,INTU,104.76
6/24/2015,INTU,103.05
6/25/2015,INTU,103.6
6/26/2015,INTU,103.24
6/29/2015,INTU,101.02
6/30/2015,INTU,100.77
7/1/2015,INTU,101.62
7/2/2015,INTU,101.41
7/6/2015,INTU,101.92
7/7/2015,INTU,103.58
7/8/2015,INTU,103.43
7/9/2015,INTU,103.58
7/10/2015,INTU,104.36
7/13/2015,INTU,105.43
7/14/2015,INTU,105.83
7/15/2015,INTU,106.33
7/16/2015,INTU,108.1
7/17/2015,INTU,106.77
7/20/2015,INTU,106.63
7/21/2015,INTU,106.15
7/22/2015,INTU,106.72
7/23/2015,INTU,107.25
7/24/2015,INTU,106.69
7/27/2015,INTU,105
7/28/2015,INTU,105.64
7/29/2015,INTU,105.52
7/30/2015,INTU,105.74
7/31/2015,INTU,105.77
8/3/2015,INTU,105.05
8/4/2015,INTU,105.59
8/5/2015,INTU,106.78
8/6/2015,INTU,104.17
8/7/2015,INTU,105.44
8/10/2015,INTU,104.99
8/11/2015,INTU,104.62
8/12/2015,INTU,104.72
8/13/2015,INTU,104.9
8/14/2015,INTU,105.62
8/17/2015,INTU,105.56
8/18/2015,INTU,105.72
8/19/2015,INTU,106.27
8/20/2015,INTU,102.93
8/21/2015,INTU,89.28
8/24/2015,INTU,84.25
8/25/2015,INTU,79.87
8/26/2015,INTU,83.29
8/27/2015,INTU,86.6
8/28/2015,INTU,86.21
8/31/2015,INTU,85.75
9/1/2015,INTU,84.1
9/2/2015,INTU,85.83
9/3/2015,INTU,86.04
9/4/2015,INTU,85.13
9/8/2015,INTU,87.74
9/9/2015,INTU,86.64
9/10/2015,INTU,88.3
9/11/2015,INTU,89.31
9/14/2015,INTU,88.82
9/15/2015,INTU,88.99
9/16/2015,INTU,89.47
9/17/2015,INTU,85.77
9/18/2015,INTU,85.49
9/21/2015,INTU,86.81
9/22/2015,INTU,86.85
9/23/2015,INTU,87.59
9/24/2015,INTU,87.86
9/25/2015,INTU,87.88
9/28/2015,INTU,86.22
9/29/2015,INTU,86.83
9/30/2015,INTU,88.75
10/1/2015,INTU,88.86
10/2/2015,INTU,89.5
10/5/2015,INTU,91.31
10/6/2015,INTU,90.81
10/7/2015,INTU,90.96
10/8/2015,INTU,92.29
10/9/2015,INTU,92.7
10/12/2015,INTU,93.21
10/13/2015,INTU,91.36
10/14/2015,INTU,90.41
10/15/2015,INTU,92.43
10/16/2015,INTU,93.62
10/19/2015,INTU,94.08
10/20/2015,INTU,94.3
10/21/2015,INTU,93.87
10/22/2015,INTU,96.86
10/23/2015,INTU,97.94
10/26/2015,INTU,97.71
10/27/2015,INTU,98.03
10/28/2015,INTU,97.99
